Location,Status,Reviewer,Rating,Relative time,Scraping time,Review
Park de Oeverlanden,unofficial,Karin Meerdink,4 stars,2 years ago,"2023-11-12,12:41:49",Heerlijk gefietst en super genoten.
Park de Oeverlanden,unofficial,OXYGEN ROW (King),5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,dewale Akinola,4 stars,2 years ago,"2023-11-12,12:41:49",Clean and well maintained  !
Park de Oeverlanden,unofficial,Roman B,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Jona Claveaux,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Milica Strikovic,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,BC Oh,5 stars,2 years ago,"2023-11-12,12:41:49",Good
Park de Oeverlanden,unofficial,Tarek Molke,4 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Hetty Adolfs,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Anita Choina,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Lorenzo Wijntuin,3 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,G V D L,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Karolis Grigaitis,5 stars,2 years ago,"2023-11-12,12:41:49",Nais
Park de Oeverlanden,unofficial,pschaiky,5 stars,2 years ago,"2023-11-12,12:41:49",Hooglanders fotograferen
Park de Oeverlanden,unofficial,Alain Bendeler,5 stars,2 years ago,"2023-11-12,12:41:49",Heerlijk stukje natuur in een drukke metropool
Park de Oeverlanden,unofficial,krystian zięciak,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Stas Patiouk,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Jeroen Lalleman,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,PARTH Gandhi,4 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Timothy Richardson,5 stars,2 years ago,"2023-11-12,12:41:49",Heel leuke sfeer ook kindvriendelijk.
Park de Oeverlanden,unofficial,Wim Bindervoet,3 stars,2 years ago,"2023-11-12,12:41:49",Mooi wandel gebied jammer dat er zoveel heren los lopen
Park de Oeverlanden,unofficial,Daisy Ding,4 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Quinten Nelstein,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Romano,5 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Saniyya Bibi,3 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Loes,4 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,M. Blom,3 stars,2 years ago,"2023-11-12,12:41:49",NA
Park de Oeverlanden,unofficial,Michael Krebs,5 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Marianne Lutz,4 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Irem Silay,5 stars,2 years ago,"2023-11-12,12:41:50",Ontspannend
Park de Oeverlanden,unofficial,Ben Broekstra,4 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Marco,5 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Jos Poppegaai,4 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Claudiu,5 stars,2 years ago,"2023-11-12,12:41:50",Nice place to relax.
Park de Oeverlanden,unofficial,Fleur van Zuylen,4 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Fabian Rohling,5 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Loek van Driel,4 stars,2 years ago,"2023-11-12,12:41:50",Genieten van het uitzicht en de rust.
Park de Oeverlanden,unofficial,Rocky tweet,5 stars,2 years ago,"2023-11-12,12:41:50","Heerlijke plek om te genieten van cruisingplaats voor mannen dag en nacht, kant afrit sloten bij het hotel en benzinestation"
Park de Oeverlanden,unofficial,Алла Новикова,5 stars,2 years ago,"2023-11-12,12:41:50",Great park with a little beach and cafe + terrace nearby.
Park de Oeverlanden,unofficial,carroll na,3 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Rachel Walker,4 stars,2 years ago,"2023-11-12,12:41:50","Small green oasis, walking distance from Nieuw Sloten and Badhoevedorp. Water is clean and suitable for swimming. Small beaches suitable for kids. In the weekend a ferry brings you to the forest dropping you off close to the pancake house. Can be busy with gangs of teenagers on warm days."
Park de Oeverlanden,unofficial,Ezequias Serra,5 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,constantin marin,5 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Andy Smit,4 stars,2 years ago,"2023-11-12,12:41:50","Voor het eerst merkte ik dat er een lang, nieuw fietspad aangelegd was vanaf de brug naar Badhoevedorp langs de vaart richting A'veen en door Park De Oeverlanden.  Mooi recreatiegebied."
Park de Oeverlanden,unofficial,Basten Pels,5 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Ashiq Nazeer,5 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Erwin uit de Bos,3 stars,2 years ago,"2023-11-12,12:41:50",Klein stukje natuur aan de rand van de stad
Park de Oeverlanden,unofficial,Johnny Cheung,5 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Nicole de Jong,5 stars,2 years ago,"2023-11-12,12:41:50",Prachtig gebied met Schotse Hooglanders die mooi staan te grazen. Maar recreatie ook volop.
Park de Oeverlanden,unofficial,Arthur van Schendel,5 stars,2 years ago,"2023-11-12,12:41:50",Extra rustig plekje wat mij betreft.
Park de Oeverlanden,unofficial,Tjeerd van de kamp,5 stars,2 years ago,"2023-11-12,12:41:50","Heerlijk op een bankje aan het water op een bankje gezeten in de zon ,lekker rustig en genieten"
Park de Oeverlanden,unofficial,Jan De Graaf,5 stars,2 years ago,"2023-11-12,12:41:50",NA
Park de Oeverlanden,unofficial,Abel Delimata,5 stars,2 years ago,"2023-11-12,12:41:50",Dobry park na długi spacer i spokojny odpoczynek.
Park de Oeverlanden,unofficial,Henk Horn,4 stars,2 years ago,"2023-11-12,12:41:50",Lekker op een bankje zitten aan het water en vogels kijken
Park de Oeverlanden,unofficial,The Psychotherapy,5 stars,2 years ago,"2023-11-12,12:41:50",Goed lopen
Park de Oeverlanden,unofficial,Vikas Phore,5 stars,2 years ago,"2023-11-12,12:41:50",Best place to relax.  One of the best places in Amsterdam to enjoy sunset.
Park de Oeverlanden,unofficial,LN Bnen,4 stars,2 years ago,"2023-11-12,12:41:51",Mooi natuurgebied  
Park de Oeverlanden,unofficial,jef peer,5 stars,2 years ago,"2023-11-12,12:41:51",Mooiste plek bij amsterdamse bos
Park de Oeverlanden,unofficial,simon padt,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,B Maran,5 stars,2 years ago,"2023-11-12,12:41:51",The place always very nice to Run!
Park de Oeverlanden,unofficial,sjaan lijesen,3 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Lio Lionahr,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Ton Van Leeuwen,3 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Rob Whnk,4 stars,2 years ago,"2023-11-12,12:41:51",Let's hope this unmanaged stretch of grass and woodland stays as it is.
Park de Oeverlanden,unofficial,Laura S,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Giovanna D'Antonio,4 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Sander Oostenbrink,4 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Robbert Sprenkeling,4 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Andrés González Andújar,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Marcie Breitling,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Gema Pérez Cortés,4 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Steda Bor,4 stars,2 years ago,"2023-11-12,12:41:51","Er is minder overlast van .....
Het is opgeruimder dan voorheen.
Op bepaalde uren kun je er heerlijk wandelen"
Park de Oeverlanden,unofficial,Melike M,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Ronald Fiene,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Suleman Mohamed,3 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Gerdy de Jong-Schaart,1 star,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Anshuman Choubey,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Jan Bontekoe,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Rafaelo Ferrero,4 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Jeroen,4 stars,2 years ago,"2023-11-12,12:41:51","Leuk om te wandelen zolang je niet bij ingang door het hekje gaat, anders loop je de homozone in"
Park de Oeverlanden,unofficial,Yvonne Koppers,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Nick Oeloff,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Zuzana Kršková,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,justine michiels,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Goran Popovic,4 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Rymut Kamil,5 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Robert Bos,3 stars,2 years ago,"2023-11-12,12:41:51",NA
Park de Oeverlanden,unofficial,Wil Palsma,4 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Bert van Delft,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Erich Schnoeckel,1 star,2 years ago,"2023-11-12,12:41:52","Je zou toch denken dat je als horeca ondernemer blij bent met een dag als deze, veel klanten, heerlijk zonnetje.
Daar is hier niets van te merken. Het chagrijn druipt er af."
Park de Oeverlanden,unofficial,Salih Soner Er,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,anne ruitenberg,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Louis van Thijn,4 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Edwin S,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Sören van Beek,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Suze van Scheppingen,5 stars,2 years ago,"2023-11-12,12:41:52","Het is.hier alle jaargetijden zo mooi, kom hier graag. Zo n andere wereld vakantie gevoel"
Park de Oeverlanden,unofficial,Eric de Jonge,4 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Gerrit Jongkind,5 stars,2 years ago,"2023-11-12,12:41:52",Ruig stuk natuur. Heerlijk. Niet zo'n aangeharkt park. Grote varieteit aan wilde planten. Veel excursies en natuureducatie ook. Onmisbaar zo dicht bij de stad.
Park de Oeverlanden,unofficial,Ivan Буравлев,5 stars,2 years ago,"2023-11-12,12:41:52",Отличное место .
Park de Oeverlanden,unofficial,Dane Campbell,1 star,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Johannes Pieter van der Sluis,4 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Sam Roohimanesh,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Thea Huiskens,5 stars,2 years ago,"2023-11-12,12:41:52",Heerlijk gewandeld. Leuk de Schotse Hooglanders.
Park de Oeverlanden,unofficial,Gino Keij,4 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Lazar Lazarov,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Pieter Veefkind,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Olubunmi Okolosi,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Mabel O,5 stars,2 years ago,"2023-11-12,12:41:52",Nice cycling path along the Oeverlanden. Quite some people over the weekends but not too busy.
Park de Oeverlanden,unofficial,H H,5 stars,2 years ago,"2023-11-12,12:41:52","Came here because of the glowing review lol. Was not disappointed. Best enjoyed in sunny summer days, with a friend or ten. ;)"
Park de Oeverlanden,unofficial,Frans ten Have,5 stars,2 years ago,"2023-11-12,12:41:52",Lekker uitkijken over het water naar de ondergaande zon
Park de Oeverlanden,unofficial,Douglas Gow,4 stars,2 years ago,"2023-11-12,12:41:52",A place to get away from the bustle of the city
Park de Oeverlanden,unofficial,Roba Al-Assi,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Dirk Dijkstra,5 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Jasper Weel,3 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Leendert m,4 stars,2 years ago,"2023-11-12,12:41:52",NA
Park de Oeverlanden,unofficial,Jeffrey h,1 star,2 years ago,"2023-11-12,12:41:52",Allemaal duistere personen
Park de Oeverlanden,unofficial,Chienwen Chen,5 stars,2 years ago,"2023-11-12,12:41:52",
Park de Oeverlanden,unofficial,Ben Visbeek,4 stars,2 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Rene Wagenaar,5 stars,2 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Juan De León,5 stars,2 years ago,"2023-11-12,12:41:53",Heel mooi
Park de Oeverlanden,unofficial,Andrea Daza,4 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Елена Маевская,5 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Danny 288-G,5 stars,3 years ago,"2023-11-12,12:41:53","Great park at the lakeside, where you can take long walks, enjoy several small beaches, and even see some Scottish buffaloes who live there  (they're not dangerous, but like to be left alone, so please  don't try to touch or feed them). There's also a cafe, and a gay cruising area. In the summer months you can take the ferry to the Amsterdamse bos."
Park de Oeverlanden,unofficial,Ton van der Aar,4 stars,3 years ago,"2023-11-12,12:41:53",Lekker nu
Park de Oeverlanden,unofficial,Johan Schotanus,4 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,pyzz84,5 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Mared Owen,5 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Jerryl,5 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,iliyan Angelov Stefanov,5 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Ben van leeuwen,5 stars,3 years ago,"2023-11-12,12:41:53",Mooie natuur leuke plekjes heerlijk wandelen
Park de Oeverlanden,unofficial,Agata Sulka,4 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Brigitte H,3 stars,3 years ago,"2023-11-12,12:41:53","Hele fijne wandelpaden, mooie omgeving maar veel condooms en verpakkingen in de natuur, ook ver buiten de cruisin area"
Park de Oeverlanden,unofficial,Cecile,5 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Vincent S. (Vincenzo),5 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Nadya Todorova,5 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Shira Richter,5 stars,3 years ago,"2023-11-12,12:41:53",A lot of fun
Park de Oeverlanden,unofficial,Bjorn Verzijlbergh,3 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Nico van Egmond,2 stars,3 years ago,"2023-11-12,12:41:53",Er gebeuren daar dingen die niet helemaal in de haak zijn. Je moet er dan ook niet komen als het donker is.
Park de Oeverlanden,unofficial,BELY ANEURYS OGANDO SANCHEZ,5 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,Marian Abbink,4 stars,3 years ago,"2023-11-12,12:41:53",Heerlijk plekje om te zitten met uitkijk op het nieuwe meer!!!!!
Park de Oeverlanden,unofficial,Anja Tanzyna,5 stars,3 years ago,"2023-11-12,12:41:53",Sehr schön gelegen einen sich zum chillen Boot fahren und schwimmen
Park de Oeverlanden,unofficial,Ruud Borst,5 stars,3 years ago,"2023-11-12,12:41:53","Leuk voor als je er behoefte aan  hebt om mensen te ontmoeten , mooi natuurgebied"
Park de Oeverlanden,unofficial,Blackwater Cat (BlackwaterCat),4 stars,3 years ago,"2023-11-12,12:41:53","Leuk natuurgebied met strandjes.
Ook een goeie plek om te vissen op snoek en meerval."
Park de Oeverlanden,unofficial,Peter M,4 stars,3 years ago,"2023-11-12,12:41:53",NA
Park de Oeverlanden,unofficial,IE. Parisius,4 stars,3 years ago,"2023-11-12,12:41:53","De plek is op zich fijn om te wandelen, wel kun je af en toe uit het niet iemand en struik of bosje treffen wat onaangenaam kan aanvoelen."
Park de Oeverlanden,unofficial,Giusy Siesti,4 stars,3 years ago,"2023-11-12,12:41:53",Was a sunny day and everything was so perfect. Only one negative thing... The cyclist  too fast  
Park de Oeverlanden,unofficial,Phil Gaster,4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Łukasz Boksa,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Kees,4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Ada Hartog,5 stars,3 years ago,"2023-11-12,12:41:54","Herrlijk stukje ongerept natuur midden in Amsterdam, wandelen, fietsen, zwemmen, alles is mogelijk."
Park de Oeverlanden,unofficial,Haider Cristian,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Ka Mel,4 stars,3 years ago,"2023-11-12,12:41:54",Dobre miejsce na spacer 
Park de Oeverlanden,unofficial,robert bunschoten,4 stars,3 years ago,"2023-11-12,12:41:54",Mooi stukje genieten
Park de Oeverlanden,unofficial,Aditya Shastri,4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Jaïr Hené,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Hans Colijn,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Johan Henze,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Eric Bindereder,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Pavlina Atanasova,5 stars,3 years ago,"2023-11-12,12:41:54",Mooi plek!
Park de Oeverlanden,unofficial,Patrick Knight,3 stars,3 years ago,"2023-11-12,12:41:54",It a big park/nature reservation.
Park de Oeverlanden,unofficial,Harry Smits,4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Patricia Brecevic,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Joelle Spanjaard,4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Ekaterina Staykova,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Jose Ojeda,4 stars,3 years ago,"2023-11-12,12:41:54",Beautiful forest in the middle of Amsterdam
Park de Oeverlanden,unofficial,Elìa Bartoli,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Orr Cohen,2 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Julie (Juul),4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Riccardo Morelli,4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,A R,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Leon van Oosterhout,4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Melle Boots,5 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Arco De Kok,5 stars,3 years ago,"2023-11-12,12:41:54",Zitadelle
Park de Oeverlanden,unofficial,Monique Bertholet,4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Ann D,4 stars,3 years ago,"2023-11-12,12:41:54",NA
Park de Oeverlanden,unofficial,Arvin H,4 stars,3 years ago,"2023-11-12,12:41:55","Good, big , with lake and a cruising area for gay guys"
Park de Oeverlanden,unofficial,Justin Gregory,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Martijn Schouten,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Marcelino Eind,4 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Rob Brons,4 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Ela s,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Jean-louis Raczynski,5 stars,3 years ago,"2023-11-12,12:41:55",Gezelige sfeer en lekker eten dicht an het centrum.  
Park de Oeverlanden,unofficial,siem jonk,5 stars,3 years ago,"2023-11-12,12:41:55","Lekkere sfeer, mooie natuur."
Park de Oeverlanden,unofficial,Joey Keasberry,1 star,3 years ago,"2023-11-12,12:41:55","The saddest recreation area I've ever seen. A murder took place when we were there, right at the beach. Place lacks any creativity and is nothing compared to 't Twiske for instance. Avoid."
Park de Oeverlanden,unofficial,Natacha Volpini,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Michael Paul,4 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Rudy “RuRoek” Jansma,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Ya Dabo,4 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Frigo Frigo,1 star,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Rahul Tadakamadla,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Quinty Boosten,4 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Ryszard Jodko,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Tatiana К,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Amandine Gasperini,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Jos Zomerplaag,5 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Eva,4 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Ingmarie Åsblom,4 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Mausam Kumari,5 stars,3 years ago,"2023-11-12,12:41:55",Nice-family friendly beach.
Park de Oeverlanden,unofficial,nadia ploeger,2 stars,3 years ago,"2023-11-12,12:41:55",NA
Park de Oeverlanden,unofficial,Jacqueline Buitenhuis,4 stars,3 years ago,"2023-11-12,12:41:55",Mooie omgeving
Park de Oeverlanden,unofficial,Venância Saleh,3 stars,3 years ago,"2023-11-12,12:41:55",Nice.
Park de Oeverlanden,unofficial,rinus vlietstra,5 stars,3 years ago,"2023-11-12,12:41:55",Prachtig natuurgebied.
Park de Oeverlanden,unofficial,Maggy Monroe,5 stars,3 years ago,"2023-11-12,12:41:56",Fijn gewandeld met de honden
Park de Oeverlanden,unofficial,Johan -,4 stars,3 years ago,"2023-11-12,12:41:56",Nice
Park de Oeverlanden,unofficial,Rurik Biesenbeek,4 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Celina Ferreira,4 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Jake Finan,5 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,عبود قضماني Abood Kudmani,5 stars,3 years ago,"2023-11-12,12:41:56",Heel mooi
Park de Oeverlanden,unofficial,Devis Pizzolato,5 stars,3 years ago,"2023-11-12,12:41:56",Alternative
Park de Oeverlanden,unofficial,mustafa koc,5 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Lana R,4 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Will van Leijen,3 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Kinga Grenda,5 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Hugo Caron,4 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Piotr Wilhelmi,5 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Hidde van der Vliet,5 stars,3 years ago,"2023-11-12,12:41:56",Dicht bij de stad en heel mooi.
Park de Oeverlanden,unofficial,Prs B,5 stars,3 years ago,"2023-11-12,12:41:56",Er lopen lieve Schotse Hooglanders in een mooi park voor iedereen toegankelijk
Park de Oeverlanden,unofficial,Dennis Dominguez Hamelijnck,4 stars,3 years ago,"2023-11-12,12:41:56",Mooie natuur dichtbij de stad
Park de Oeverlanden,unofficial,Babursah Dogu,4 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Silvia Scarpelli,5 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Dax Rijnink,4 stars,3 years ago,"2023-11-12,12:41:56","Veel enge vissen, scherpe stenen en ik was bijna overleden maar wel gewoon een goeie ervaring xoxo kusjes"
Park de Oeverlanden,unofficial,Esther Reinders,5 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Tania van Mens - Gutiérrez,5 stars,3 years ago,"2023-11-12,12:41:56",Makkelijk te parkeren en schone park
Park de Oeverlanden,unofficial,Rob Haller,5 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Rinus Ten Brink,4 stars,3 years ago,"2023-11-12,12:41:56",NA
Park de Oeverlanden,unofficial,Jade Chan,5 stars,3 years ago,"2023-11-12,12:41:56",Superrelaxed metnkinderen. Kan makkelijk met fiets of gratisnparkeren met auto. Water loopt ondiep vlak naar iets dieper. Ideaal voor kids
Park de Oeverlanden,unofficial,Irinka K,5 stars,3 years ago,"2023-11-12,12:41:56",Die plek is geweldig
