name,reviews,review_datetime_utc,Location_Unique,Status,Lat,Long,Translated_Review,Sentiment_Score,O2_mg/l,O2_%,T_oC,ZICHT_m,INTTNLETRCCN_nKVE/dl,E_COLI_nKVE/dl,CHLFa_ug/l_blauwalg,FG,TG,SQ,DR,RH,Amenities_Score,Normalized_Amenities_Score
De Ceuvel,1973,2017-07-03,De Ceuvel,unofficial,52.3922115,4.9037356,"Nice atmosphere; friendly service; many healthy, vegetarian, and vegan options; taste of food could be better",0.891,,,,,60.0,640.0,,6.3,17.2,8.3,0.1,0.3,2.0,0.14
De Ceuvel,1973,2017-07-02,De Ceuvel,unofficial,52.3922115,4.9037356,"Adorable, delicious, sweet, creative, beautiful, and social conscious - what more could you ask for?",0.9493,,,,,,,,5.0,15.8,7.1,0.2,0.1,2.0,0.14
De Ceuvel,1973,2017-07-01,De Ceuvel,unofficial,52.3922115,4.9037356,Very particular place for relaxing by eating and drinking something nice. I tried focaccia and it was very good. Location is really pittoresque!,0.8585,,,,,,,,4.8,16.3,2.5,4.9,4.6,2.0,0.14
De Ceuvel,1973,2017-07-01,De Ceuvel,unofficial,52.3922115,4.9037356,"unique artistic place. artist's studios, restaurant, cafe bar.",0.0,,,,,,,,4.8,16.3,2.5,4.9,4.6,2.0,0.14
De Ceuvel,1973,2017-06-30,De Ceuvel,unofficial,52.3922115,4.9037356,"This place is really cool! I had a wonderful soup and coffee. There's lots of place to sit, staff are friendly and the atmosphere is really nice. It's a really interesting and impressive sustainable initiative.",0.9623,,,,,,,,3.7,16.4,0.5,4.5,5.6,2.0,0.14
De Ceuvel,1973,2017-06-30,De Ceuvel,unofficial,52.3922115,4.9037356,"Very cool place with lots of space, with an ideology based on closed loops, local suppliers and perfect for vegans as well.",0.8122,,,,,,,,3.7,16.4,0.5,4.5,5.6,2.0,0.14
De Ceuvel,1973,2017-06-29,De Ceuvel,unofficial,52.3922115,4.9037356,One of my favourite places in Amsterdam. Great vegan and vegetarian food.,0.6249,,,,,,,,3.7,17.1,2.4,0.3,0.6,2.0,0.14
De Ceuvel,1973,2017-06-28,De Ceuvel,unofficial,52.3922115,4.9037356,Really interesting place with good food,0.7089,,,,,,,,4.8,17.9,0.1,3.9,1.7,2.0,0.14
De Ceuvel,1973,2017-06-27,De Ceuvel,unofficial,52.3922115,4.9037356,De Ceuvel offers the best atmosphere in Amsterdam period. Looking for inspiration or simply a place to chill? De Ceuvel is where it's at.,0.8225,,,,,,,,5.0,17.5,4.9,0.9,1.1,2.0,0.14
De Ceuvel,1973,2017-06-24,De Ceuvel,unofficial,52.3922115,4.9037356,"Amsterdam Noord is said to be hip and booming, well, at least this is a place really worth checking out!",0.5551,,,,,,,,7.8,18.1,1.3,1.8,1.7,2.0,0.14
De Ceuvel,1973,2017-06-24,De Ceuvel,unofficial,52.3922115,4.9037356,"Vegetarian and Vegan bites, nothing fancy... a relaxed vibe with good coffee and views.",0.0701,,,,,,,,7.8,18.1,1.3,1.8,1.7,2.0,0.14
De Ceuvel,1973,2017-06-23,De Ceuvel,unofficial,52.3922115,4.9037356,"Like stepping into a movie, an incredibly nice place for a cup of coffee, beer or something else. Feels like a sanctuary. Cool.",0.8553,,,,,,,,7.0,18.6,5.6,0.1,0.1,2.0,0.14
De Ceuvel,1973,2017-06-18,De Ceuvel,unofficial,52.3922115,4.9037356,"Cozy, tasty snacks and cool beer.",0.3182,,,,,,,,1.9,21.4,15.2,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-06-16,De Ceuvel,unofficial,52.3922115,4.9037356,Real cool place! not just the cafe but also the house boats. There's a nice walk you can do and read a bit about the project they are doing there.,0.685,,,,,,,,6.2,16.1,5.8,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-06-16,De Ceuvel,unofficial,52.3922115,4.9037356,Slices of carrot.,0.0,,,,,,,,6.2,16.1,5.8,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-06-16,De Ceuvel,unofficial,52.3922115,4.9037356,"As always, this place is a joy to visit. It has a good vibe, with friendly people on staff and happy customers all around. The vegetarian food is so good it made us forget that we do like meat. The beer was good, the slice of carrot cake was large, and the bill was small. This is one of our favorite spots in Amsterdam.",0.9719,,,,,,,,6.2,16.1,5.8,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-06-14,De Ceuvel,unofficial,52.3922115,4.9037356,"Especially if the weather is nice, amazing and very cosy cafe. The food is delicious, as well as organic and environmentally friendly. They have a whole bunch of homemade drinks that will take you to the clouds. Moreover the atmosphere is really chill, perfect both for studying, relaxing, or enjoying a drink with friends/family. Highly recommended!",0.981,,,,,,,,2.5,18.1,14.9,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-06-14,De Ceuvel,unofficial,52.3922115,4.9037356,Ceuvelen,0.0,,,,,,,,2.5,18.1,14.9,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-06-11,De Ceuvel,unofficial,52.3922115,4.9037356,Chill ambiance,0.0,,,,,,,,5.2,19.7,9.3,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-06-09,De Ceuvel,unofficial,52.3922115,4.9037356,"Note! Order food inside!
Good food, very good service, took good care of my allergy!",0.9149,,,,,,,,5.9,16.1,7.4,5.0,14.0,2.0,0.14
De Ceuvel,1973,2017-06-09,De Ceuvel,unofficial,52.3922115,4.9037356,"One of the best hidden gem of Amsterdam : events, good and ethical kitchen, board games, and amazing outside area. Enjoy a handmade organic ginger tonic sat in a half boat-seat outside, or inside with a good board game. Our sunday must-go place",0.9652,,,,,,,,5.9,16.1,7.4,5.0,14.0,2.0,0.14
De Ceuvel,1973,2017-06-03,De Ceuvel,unofficial,52.3922115,4.9037356,Hidden gem in Amsterdam. (H)honest pure drinks and organic and vegetarian menu. Super chill vibe and completely away from the busy city. Really a must visit.,0.5994,,,,,,,,3.5,17.7,8.1,1.2,2.4,2.0,0.14
De Ceuvel,1973,2017-06-02,De Ceuvel,unofficial,52.3922115,4.9037356,Super nice creative place with delicious food!!!!,0.9379,,,,,,,,2.3,20.3,11.7,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-05-31,De Ceuvel,unofficial,52.3922115,4.9037356,"Place to be when you like nice food, drinks and inspiration.",0.8271,,,,,,,,3.4,16.6,13.5,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-05-28,De Ceuvel,unofficial,52.3922115,4.9037356,"Informal place. Quiet, no traffic.",-0.296,,,,,,,,3.5,18.9,13.0,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-05-27,De Ceuvel,unofficial,52.3922115,4.9037356,"Fantastic location, delicious local beers and good atmosphere.",0.8807,,,,,,,,5.5,22.3,13.8,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-05-19,De Ceuvel,unofficial,52.3922115,4.9037356,An incredible (and romantic) place. Not to be missed on Amsterdam's non-tourist route.,0.2235,,,,,,,,6.7,12.9,2.0,0.5,4.6,2.0,0.14
De Ceuvel,1973,2017-05-17,De Ceuvel,unofficial,52.3922115,4.9037356,Good and beautiful initiative. Nice food and drinks. Good atmosphere.,0.91,,,,,,,,3.3,22.3,8.7,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-05-17,De Ceuvel,unofficial,52.3922115,4.9037356,Super slow service. Nice place if you want to have just one beer and chill for 2 hours.,0.7906,,,,,,,,3.3,22.3,8.7,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-05-14,De Ceuvel,unofficial,52.3922115,4.9037356,Interesting. A treat for visitors.,0.6597,,,,,,,,4.5,13.8,9.9,0.4,2.5,2.0,0.14
De Ceuvel,1973,2017-05-13,De Ceuvel,unofficial,52.3922115,4.9037356,Messy but ok,0.2617,,,,,,,,4.1,13.9,1.7,1.1,2.5,2.0,0.14
De Ceuvel,1973,2017-05-11,De Ceuvel,unofficial,52.3922115,4.9037356,Delicious food,0.5719,,,,,,,,4.0,15.7,12.1,0.0,-0.1,2.0,0.14
De Ceuvel,1973,2017-05-09,De Ceuvel,unofficial,52.3922115,4.9037356,Nice place. Good food. Fine service.,0.7579,,,,,,,,3.2,8.6,9.9,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-05-08,De Ceuvel,unofficial,52.3922115,4.9037356,"Super nice place, cool and with special food",0.8934,,,,,,,,5.3,9.8,7.7,0.0,-0.1,2.0,0.14
De Ceuvel,1973,2017-05-05,De Ceuvel,unofficial,52.3922115,4.9037356,"I love this place. It's ethically sound, totally quirky and always chilled without the chaos you'd expect from such a unique spot. A total gem in the North.",0.8019,,,,,,,,5.3,9.4,0.0,0.2,0.1,2.0,0.14
De Ceuvel,1973,2017-05-01,De Ceuvel,unofficial,52.3922115,4.9037356,Great little spot hidden away from the wind with full sun. Nice staff and pretty tasty food. Dinner menu is not amazing though but definitely worth going for drinks and snacks in the sun.,0.856,,,,,,,,4.0,11.9,0.7,1.9,0.4,2.0,0.14
De Ceuvel,1973,2017-04-28,De Ceuvel,unofficial,52.3922115,4.9037356,Amazing atmosphere,0.5859,,,,,,,,3.7,7.8,7.9,1.9,3.5,2.0,0.14
De Ceuvel,1973,2017-04-16,De Ceuvel,unofficial,52.3922115,4.9037356,Go here mustgo place,0.0,,,,,,,,4.4,7.7,2.9,4.3,6.1,2.0,0.14
De Ceuvel,1973,2017-04-15,De Ceuvel,unofficial,52.3922115,4.9037356,"Super nice place, with a fantastic sustainable mission too! Both summer and winter mega cozy atmosphere, good food, good kofgie and special products with great stories. I am a fan!",0.9771,,,,,,,,7.4,9.3,4.5,2.8,2.7,2.0,0.14
De Ceuvel,1973,2017-04-12,De Ceuvel,unofficial,52.3922115,4.9037356,De ceuvel is not only a very nice café / restaurant but it also a great example how sustainability can be put into practice taking on a very holistic approach.,0.7073,,,,,,,,7.0,9.9,0.9,1.3,0.6,2.0,0.14
De Ceuvel,1973,2017-04-11,De Ceuvel,unofficial,52.3922115,4.9037356,Cool and relax,0.6369,,,,,,,,5.4,9.8,10.3,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-04-10,De Ceuvel,unofficial,52.3922115,4.9037356,"Food was okay but the vibe was really great! Nice and relaxed, close to the water, great place to chill specially when the sun is shinning!!",0.9774,,,,,,,,5.8,9.2,6.2,0.0,-0.1,2.0,0.14
De Ceuvel,1973,2017-04-08,De Ceuvel,unofficial,52.3922115,4.9037356,"Delicious food, always enjoyable!",0.784,,,,,,,,2.1,10.2,6.5,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-04-05,De Ceuvel,unofficial,52.3922115,4.9037356,"Cozy place, with beautiful views of the water.",0.5994,,,,,,,,5.0,9.0,8.2,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-04-04,De Ceuvel,unofficial,52.3922115,4.9037356,"Nice atmosphere, relaxed by the water. Good selection of beer and food.",0.836,,,,,,,,2.5,9.9,8.5,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-04-03,De Ceuvel,unofficial,52.3922115,4.9037356,"Fun, cozy, friendly and delicious coffee & food.
Flat white with oat milk was uniquely nice",0.9186,,,,,,,,1.7,9.1,4.0,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-04-02,De Ceuvel,unofficial,52.3922115,4.9037356,the only thing that goes within reasonble time is paying... and no... a cocktail with rotten mint after 45 min waiting does not even come close to pleasant,0.0,,,,,,,,3.4,10.0,12.0,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-04-02,De Ceuvel,unofficial,52.3922115,4.9037356,Amazing place for a sunny afternoon in the north. Sometimes it is full of children than just run around and can be a bit annoying.,0.5994,,,,,,,,3.4,10.0,12.0,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-04-01,De Ceuvel,unofficial,52.3922115,4.9037356,"A cafe with a worn in and enthusiastically honest feel. Committed to sustainable and local fare, the place offers a wonderfully in close look at the local foods.

They're open late, but beware: their kitchen and significant parts of their menu closer down at 9:30 pm.  If you're looking for that bite to eat later in the evening, you can find a cakes and drinks, but not the burgers and more chunky fare you might find in the city.",0.7935,,,,,,,,3.1,10.1,0.2,0.7,0.1,2.0,0.14
De Ceuvel,1973,2017-03-26,De Ceuvel,unofficial,52.3922115,4.9037356,Fantastic community and incredible location. De Ceuvel illustrates perfectly what is best about Amsterdam. It is perfect for a walk on a sunny weekend followed but some delicious food and drinks at the café. (The ElderBeer is a must) This little piece of paradise is by far one of my favourite places in Amsterdam!,0.9702,,,,,,,,4.5,8.1,9.6,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-03-20,De Ceuvel,unofficial,52.3922115,4.9037356,Very nice place where you can drink while looking at the lake.,0.4754,,,,,,,,9.7,10.3,0.2,5.3,3.3,2.0,0.14
De Ceuvel,1973,2017-03-17,De Ceuvel,unofficial,52.3922115,4.9037356,"Good vegetarian eats, great atmosphere by the water in a reclaimed industrial area. Also boat accessible!",0.807,,,,,,,,8.3,8.1,4.3,4.4,4.0,2.0,0.14
De Ceuvel,1973,2017-03-16,De Ceuvel,unofficial,52.3922115,4.9037356,Great and cozy cafe in one of the most interesting areas of the city. Cool environment and ambience.,0.8553,,,,,,,,3.8,9.9,10.7,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-03-05,De Ceuvel,unofficial,52.3922115,4.9037356,The atmosphere was very nice inside the bar. Comfy and cozy. Be ready to eat vegetarian!,0.7082,,,,,,,,7.0,6.8,4.4,3.6,3.6,2.0,0.14
De Ceuvel,1973,2017-03-04,De Ceuvel,unofficial,52.3922115,4.9037356,Nice laid back and sweet service! Definitely come again....,0.8313,,,,,,,,4.2,8.6,1.0,3.2,3.2,2.0,0.14
De Ceuvel,1973,2017-03-01,De Ceuvel,unofficial,52.3922115,4.9037356,School workschop,0.0,,,,,,,,4.8,6.1,3.4,4.6,3.2,2.0,0.14
De Ceuvel,1973,2017-02-25,De Ceuvel,unofficial,52.3922115,4.9037356,One of my favourite hidden places in Amsterdam! Stunning,0.4389,,,,,,,,7.4,5.8,0.3,4.1,1.7,2.0,0.14
De Ceuvel,1973,2017-02-23,De Ceuvel,unofficial,52.3922115,4.9037356,"Alternative, chill and easy-going!!!",0.0,,,,,,,,12.7,7.7,0.6,11.5,9.4,2.0,0.14
De Ceuvel,1973,2017-02-16,De Ceuvel,unofficial,52.3922115,4.9037356,Separate and cozy.,0.0,,,,,,,,5.2,6.2,2.6,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-02-09,De Ceuvel,unofficial,52.3922115,4.9037356,Fermented tea,0.0,,,,,,,,6.0,-1.4,0.0,0.0,-0.1,2.0,0.14
De Ceuvel,1973,2017-02-04,De Ceuvel,unofficial,52.3922115,4.9037356,First time here,0.0,,,,,,,,3.3,5.4,0.8,8.3,9.6,2.0,0.14
De Ceuvel,1973,2017-02-03,De Ceuvel,unofficial,52.3922115,4.9037356,"This is an great, low key bar where the crew is awesome and friendly. They organize different events here, ranging from pubquiz to DJ nights. If its not for the people, come and enjoy the great atmosphere! Totally worth a visit!!",0.9669,,,,,,,,4.1,8.4,1.7,0.0,-0.1,2.0,0.14
De Ceuvel,1973,2017-01-31,De Ceuvel,unofficial,52.3922115,4.9037356,Super cool place.... And great drinks and food,0.8834,,,,,,,,3.3,4.0,0.3,0.0,0.0,2.0,0.14
De Ceuvel,1973,2017-01-14,De Ceuvel,unofficial,52.3922115,4.9037356,Cozy eatery with a green slant,0.0,,,,,,,,5.4,2.5,2.7,3.0,6.8,2.0,0.14
De Ceuvel,1973,2017-01-06,De Ceuvel,unofficial,52.3922115,4.9037356,Nice place in North but very pricey. Staff could be a bit more professional.,0.2263,,,,,,,,4.0,-2.5,6.3,0.9,0.3,2.0,0.14
De Ceuvel,1973,2016-12-28,De Ceuvel,unofficial,52.3922115,4.9037356,Great place. Unique setting.,0.6249,,,,,,,,2.1,1.0,0.0,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-12-21,De Ceuvel,unofficial,52.3922115,4.9037356,Amazing dishes and drinks and I love the concept. Not 5 stars because I think it's ridiculous you have to pay 7 euro for a piece of bread.,0.7269,,,,,,,,6.2,4.2,0.3,5.2,1.9,2.0,0.14
De Ceuvel,1973,2016-12-06,De Ceuvel,unofficial,52.3922115,4.9037356,The concept is unique,0.0,,,,,,,,2.1,1.1,6.8,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-12-04,De Ceuvel,unofficial,52.3922115,4.9037356,Hipsterrrrrrrrr,0.0,,,,,,,,3.0,-0.5,6.8,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-12-03,De Ceuvel,unofficial,52.3922115,4.9037356,"Cozy atmosphere, friendly staff, good beer and surprisingly delicious and fresh vegetarian food. The Dutch Weed Burger is great and vegan too.",0.9545,,,,,,,,1.0,1.6,2.2,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-12-01,De Ceuvel,unofficial,52.3922115,4.9037356,"Great venue for parties and celebrations, but also definitely a nice recommendation for dates",0.8922,,,,,,,,5.1,9.1,1.9,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-11-27,De Ceuvel,unofficial,52.3922115,4.9037356,"Great location, friendly staff, food is good quality and fresh.",0.91,,,,,,,,2.9,6.9,1.0,0.0,-0.1,2.0,0.14
De Ceuvel,1973,2016-11-23,De Ceuvel,unofficial,52.3922115,4.9037356,"Nice place!!! Still a bit pricey, so can't visit or eat there often.",0.5684,,,,,,,,3.3,8.3,0.0,0.8,0.2,2.0,0.14
De Ceuvel,1973,2016-11-16,De Ceuvel,unofficial,52.3922115,4.9037356,"waiters service to nothing they think they are the end of the world,the only plus possibility to park a boat zafreena consumption time",0.0,,,,,,,,6.3,12.0,1.7,5.7,4.6,2.0,0.14
De Ceuvel,1973,2016-11-16,De Ceuvel,unofficial,52.3922115,4.9037356,The place to be. It's party time,0.4019,,,,,,,,6.3,12.0,1.7,5.7,4.6,2.0,0.14
De Ceuvel,1973,2016-11-15,De Ceuvel,unofficial,52.3922115,4.9037356,Quite and relaxxx!,0.0,,,,,,,,4.7,11.2,0.0,9.6,3.2,2.0,0.14
De Ceuvel,1973,2016-11-13,De Ceuvel,unofficial,52.3922115,4.9037356,"The interior design, and the food very nice!
Sometime the barista girl unfriendly, but the guys very friendly!",0.7663,,,,,,,,3.0,3.6,0.2,4.5,1.7,2.0,0.14
De Ceuvel,1973,2016-11-12,De Ceuvel,unofficial,52.3922115,4.9037356,Great open air cafe!,0.6588,,,,,,,,4.8,2.4,3.0,2.0,1.6,2.0,0.14
De Ceuvel,1973,2016-10-31,De Ceuvel,unofficial,52.3922115,4.9037356,Good Vega food,0.4404,,,,,,,,1.2,9.7,8.0,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-10-20,De Ceuvel,unofficial,52.3922115,4.9037356,"A super cool place, guess that even better to come here on summer days... We arrived at around 16:0/ and then they only serve snacks(that was disappointing). The service was not that good at all but the snacks were nice and again, just the place itself worth 5 stars(walk around the place, it's really special and beautiful there)",0.9644,,,,,,,,3.8,9.6,0.6,0.8,0.8,2.0,0.14
De Ceuvel,1973,2016-10-03,De Ceuvel,unofficial,52.3922115,4.9037356,Beautiful terrace. Very nice and creatively designed location,0.8676,,,,,,,,3.6,14.7,8.6,2.4,4.3,2.0,0.14
De Ceuvel,1973,2016-09-28,De Ceuvel,unofficial,52.3922115,4.9037356,One of THE most interesting places to go for lunch or a drink in Amsterdam!,0.5081,,,,,,,,7.2,18.3,8.3,0.0,-0.1,2.0,0.14
De Ceuvel,1973,2016-09-17,De Ceuvel,unofficial,52.3922115,4.9037356,Special place in Amsterdam North. Runs entirely on sustainable resources and this shows in the very nice wood-paneled decor.,0.6997,,,,,,,,2.8,17.5,1.2,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-09-15,De Ceuvel,unofficial,52.3922115,4.9037356,"Really tasty food with beautiful scenery. A bit expensive though, with relatively small portions and of course, the expected vegan mood around .",0.5994,,,,,,,,3.9,22.0,8.8,0.3,0.1,2.0,0.14
De Ceuvel,1973,2016-09-11,De Ceuvel,unofficial,52.3922115,4.9037356,"A place like no other. Feels like the end of the world. Fascinating and rough at the same time. Well worth a visit. Located at the end of a back road in a strange mix of workshops, auto traders and hipsters.",0.8176,,,,,,,,2.7,19.1,2.6,0.8,0.2,2.0,0.14
De Ceuvel,1973,2016-09-11,De Ceuvel,unofficial,52.3922115,4.9037356,One of my all time favourites - a real gem of Amsterdam. The atmosphere is great and the staff is friendly. Great assortiment of drinks and foods not to mention the beautiful summery vibe you get. Locally grown produce and a beautiful history.,0.9648,,,,,,,,2.7,19.1,2.6,0.8,0.2,2.0,0.14
De Ceuvel,1973,2016-09-10,De Ceuvel,unofficial,52.3922115,4.9037356,Nice place.,0.4215,,,,,,,,3.6,19.5,9.2,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-09-08,De Ceuvel,unofficial,52.3922115,4.9037356,"It's nice good menu, vegan options but the service is a bit slow and lack of empathy",-0.0258,1.2,13.0,17.3,0.3,,,,4.1,20.0,12.2,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-09-06,De Ceuvel,unofficial,52.3922115,4.9037356,"Cool place but bad service! Forgot our order, did not apologize & pizza was under-cooked :( Disapointed",-0.8653,,,,,,,,2.6,18.6,1.7,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-31,De Ceuvel,unofficial,52.3922115,4.9037356,"Love it, great place! Cool atmosphere, tasty local beer - what else do you need?",0.8977,,,,,,,,2.7,18.4,12.7,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-27,De Ceuvel,unofficial,52.3922115,4.9037356,Very alternative and incredibly fun. Don't expect a normal menu or service. Denied fun just and relaxed. A bit expensive for the entourage......,0.8169,,,,,,,,4.9,21.1,10.3,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-24,De Ceuvel,unofficial,52.3922115,4.9037356,Nice spot in Noord to have a drink and a chat  in front of the water.,0.4215,,,,,,,,3.5,23.9,13.0,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-23,De Ceuvel,unofficial,52.3922115,4.9037356,Hipster hit with good coffee.... Bring on your beard!,0.4926,,,,,,,,2.6,21.3,12.6,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-23,De Ceuvel,unofficial,52.3922115,4.9037356,Paradise on Earth,0.6369,,,,,,,,2.6,21.3,12.6,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-19,De Ceuvel,unofficial,52.3922115,4.9037356,I want to live here,0.0772,,,,,,,,3.2,18.4,4.6,3.2,26.9,2.0,0.14
De Ceuvel,1973,2016-08-18,De Ceuvel,unofficial,52.3922115,4.9037356,Cool hidden hippie spot with nice beer and veggie kitchen,0.6249,,,,,,,,3.9,17.9,13.3,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-17,De Ceuvel,unofficial,52.3922115,4.9037356,"Great orginal place, a bit expensive",0.6249,,,,,,,,5.1,17.8,13.5,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-16,De Ceuvel,unofficial,52.3922115,4.9037356,Think grown up tree house mixed with boatyard populated with alternative people you get Cafe de Ceuvel. Really odd but amazing at the same time.,0.7003,,,,,,,,4.4,16.9,12.0,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-16,De Ceuvel,unofficial,52.3922115,4.9037356,"A super cool atmosphere, made from recycled material on top of abandoned boat carcasses. Everything is environmentally friendly, and they grow the herbs they use in their dishes. The pizza is wonderful and the local beer is top notch.",0.9136,,,,,,,,4.4,16.9,12.0,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-14,De Ceuvel,unofficial,52.3922115,4.9037356,"Hung out here with a few friends on a Saturday afternoon. Chill vibe with hammocks, swing and open air tables. Service was nice and prompt. Was also really fun exploring the place - used to be an old shipyard converted to the bar, events and work spaces.",0.8588,,,,,,,,2.5,16.9,1.8,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-13,De Ceuvel,unofficial,52.3922115,4.9037356,Splendid!,0.6239,,,,,,,,4.8,17.8,2.2,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-08-11,De Ceuvel,unofficial,52.3922115,4.9037356,"This place is a refreshing mix of a bar, a vegetarian restaurant and beach hangout. Great pit stop if you are exploring the north, especially if you go by boat. On sunny daysit can get crowded with people jump into the water",0.6908,,,,,,,,5.5,14.7,0.1,12.2,11.5,2.0,0.14
De Ceuvel,1973,2016-08-02,De Ceuvel,unofficial,52.3922115,4.9037356,Great atmosphere and good vegetarian  food. An unexpected experience close to Amsterdam city centre. Recommended for the ones who want to share time with local people in an alternative place. Really like this place.,0.92,,,,,,,,4.0,16.8,0.1,11.4,8.5,2.0,0.14
De Ceuvel,1973,2016-07-30,De Ceuvel,unofficial,52.3922115,4.9037356,Relaxed. Good beers and food. Varied crowd,0.7269,,,,,,,,2.8,18.4,1.1,0.4,0.1,2.0,0.14
De Ceuvel,1973,2016-07-27,De Ceuvel,unofficial,52.3922115,4.9037356,Fantastic chill venue great for a sunny day out.,0.8885,,,,,,,,4.7,18.0,2.5,4.6,7.2,2.0,0.14
De Ceuvel,1973,2016-07-23,De Ceuvel,unofficial,52.3922115,4.9037356,It is a great place to relax.,0.7906,,,,,,,,2.8,21.2,5.4,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-07-22,De Ceuvel,unofficial,52.3922115,4.9037356,"Really nice place, amazing atmosphere and friendly staff",0.8849,,,,,,,,2.3,21.2,3.2,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-07-21,De Ceuvel,unofficial,52.3922115,4.9037356,Fun place to hang out by the water,0.5106,,,,,,,,3.7,20.6,11.5,0.0,0.0,2.0,0.14
De Ceuvel,1973,2016-06-30,De Ceuvel,unofficial,52.3922115,4.9037356,Great showcase of turning a polluted land mass into a sustainable living space.,0.2732,,,,,,,,5.3,16.1,1.9,5.3,12.6,2.0,0.14
De Ceuvel,1973,2016-06-30,De Ceuvel,unofficial,52.3922115,4.9037356,"very special place to sit. nice alternative, good view. good coffee. only been once so can't say very much about staff or such.",0.8908,,,,,,,,5.3,16.1,1.9,5.3,12.6,2.0,0.14
De Ceuvel,1973,2016-06-23,De Ceuvel,unofficial,52.3922115,4.9037356,Relaxed atmosphere. Beautiful location,0.7964,,,,,,,,2.8,21.0,4.3,8.6,36.5,2.0,0.14
De Ceuvel,1973,2016-06-21,De Ceuvel,unofficial,52.3922115,4.9037356,"Came here specifically to eat the Dutch Weed Burger, turns out it's only served during lunch! Everything else I wanted to eat was either out or only served on weekends. Very unfortunate. Furthermore, I find the food pricey for what you get in return and the toilet was very dirty. But otherwise it is a nice place :)",0.6955,,,,,,,,3.1,16.5,2.2,1.5,1.3,2.0,0.14
De Ceuvel,1973,2016-06-19,De Ceuvel,unofficial,52.3922115,4.9037356,Cozy chat at De Ceuvel. Friendly and courteous staff.Beers from various Amsterdam breweries . An asset to Amsterdam (Noord).,0.8402,,,,,,,,4.3,15.5,8.5,0.0,-0.1,2.0,0.14
De Ceuvel,1973,2016-06-18,De Ceuvel,unofficial,52.3922115,4.9037356,love it!,0.6696,,,,,,,,5.1,13.9,2.9,0.4,0.7,2.0,0.14
De Ceuvel,1973,2016-06-16,De Ceuvel,unofficial,52.3922115,4.9037356,"A precious place in Amsterdam. A bit far (you must to take a boat or a bus to Amsterdam Noord), but totally worth!",0.6632,,,,,,,,2.4,15.9,6.9,4.5,11.6,2.0,0.14
De Ceuvel,1973,2016-06-16,De Ceuvel,unofficial,52.3922115,4.9037356,"Cool place, extremely high hipster level though.",0.3182,,,,,,,,2.4,15.9,6.9,4.5,11.6,2.0,0.14
